ressort,url,initial_status,final_status,title,description,hreflang,canonical_url,uses_gsb
BMG,https://ks2.bzga.de,200,200,KS: Start,,,https://ks2.bzga.de/,False
BMG,https://leitbegriffe.bzga.de,200,200,BIÖG - Leitbegriffe Leitbegriffe,,,https://leitbegriffe.bzga.de/,False
BMG,https://lernplattform.fruehehilfen.de,200,200,E-Learning : NZFH Lernplattform,,,https://lernplattform.fruehehilfen.de/,False
BMG,https://piwik.bzga.de,200,200,Anmelden - Matomo,Quelloffene Webanalytik,,,False
BMG,https://register.pei.de/ivd,302,200,Paul-Ehrlich-Institut - Anmeldung,,,,False
BMG,https://register.pei.de/tfg,302,200,Paul-Ehrlich-Institut - Anmeldung,,,,False
BMG,https://register.pei.de/tpg,302,200,Paul-Ehrlich-Institut - Anmeldung,,,,False
BMG,https://stadtraummonitor.bzga.de,200,200,Stadtraummonitor - Stadtraummonitor,,"de, en, tr-tr, ru-ru, ar-ae, x-default",https://stadtraummonitor.bzga.de/,False
BMG,https://stadtraummonitor.de,301,200,Stadtraummonitor - Stadtraummonitor,,"de, en, tr-tr, ru-ru, ar-ae, x-default",https://stadtraummonitor.bzga.de/,False
BMG,https://survey.bzga.de,200,200,"
        Umfragen des Bundesinstituts für Öffentliche Gesundheit
    ",,,,False
BMG,https://transfer.bzga.de,302,200,"
			Anmelden – BIÖG Transfer		",,,,False
BMG,https://vet-uaw.de/,301,200,BVL  -  Startseite,,,https://www.bvl.bund.de/VETUAW/DE/Home/home_node.html,True
BMG,https://wegweiser.bzga.de,301,200,Wegweiser Gesundheitsförderung,,,https://infodienst.bzga.de/wegweiser-gesundheitsfoerderung/,False
BMG,https://www.aelter-werden-in-balance.de,unavailable,unavailable,,,,,
BMG,https://www.aidsberatung.de,301,200,,,,,False
BMG,https://www.alkoholfrei-sport-geniessen.de,200,200,Aktionsbündnis Alkoholfrei Sport genießen,"Alle Sportvereine in Deutschland sind aufgerufen, mit Unterstützung einer kostenlosen Aktionsbox eine Vereinsveranstaltung unter das Motto Alkoholfrei Sport genießen zu stellen.",,https://www.alkoholfrei-sport-geniessen.de/,False
BMG,https://www.blutspenden.de,200,200, BIÖG – Alle Informationen zu Blutspenden und Plasmaspenden - BIÖG Blutspende,"Umfassende Informationen zum Thema Blutspende und Plasmaspende: Voraussetzungen, Blutspendedienste finden, Ablauf, Verwendung, Studien, Gesetzesgrundlagen",,https://www.blutspenden.de/,False
BMG,https://www.bundesstiftung-fruehe-hilfen.de,301,200,Bundesstiftung Frühe Hilfen  | NZFH Frühe Hilfen,Die Bundesstiftung Frühe Hilfen fördert dauerhaft Netzwerke und Akteure der Frühen Hilfen und stellt die Unterstützung von Familien mit Säuglingen und Kleinkindern sicher.,,https://www.fruehehilfen.de/grundlagen-und-fachthemen/grundlagen-der-fruehen-hilfen/bundesstiftung-fruehe-hilfen/,False
BMG,https://www.bundeswettbewerb-alkoholpraevention.de,301,404,,,,,
BMG,https://www.bzga-avmedien.de,301,200,BIÖG: Mediathek,,,https://www.bioeg.de/mediathek/,False
BMG,https://www.bzga-essstoerungen.de,200,200,Essstörungen Startseite: BZgA Essstörungen,"Essstörungen sind ernsthafte Erkrankungen, die unbedingt behandelt werden müssen. Hier finden Sie Informationen zu Essstörungen und Beratungsangebote.",,https://www.bzga-essstoerungen.de/,False
BMG,https://www.bzga-k.de,403,403,,,,,
BMG,https://www.bzga-rat.de,301,200,BIÖG: Startseite,Als Fachbehörde informieren wir die Bevölkerung über einen gesunden Lebensstil. Gesundheitsvorsorge und Gesundheitserhaltung sind dabei die wichtigsten Ziele.,,https://www.bioeg.de/,False
BMG,https://www.bzga-whocc.de,200,200,Home |  BIÖG WHO-CC,"Das Bundesinstitut für Öffentliche Geundheit (BIÖG) hat die Aufgabe, die Bereitschaft zu einem gesundheitsgerechten Verhalten und zur sachgerechten Nutzung des Gesundheitssystems zu fördern.","de, en, x-default",https://www.bzga-whocc.de/,False
BMG,https://www.bzga.de,301,200,BIÖG: Startseite,Als Fachbehörde informieren wir die Bevölkerung über einen gesunden Lebensstil. Gesundheitsvorsorge und Gesundheitserhaltung sind dabei die wichtigsten Ziele.,,https://www.bioeg.de/,False
BMG,https://www.cannabispraevention.de,200,200,"Cannabisprävention - Fakten für Jugendliche, Eltern, Lehrer: cannabispraevention.de","Fakten und Hilfe zum Thema Cannabis und Kiffen. Eine Informationsplattform der BZgA
für Jugendliche, Eltern und Lehrkräfte.",,https://www.cannabispraevention.de/startseite/,False
BMG,https://www.check-dein-spiel.de,200,200,Bundesinstitut für Öffentliche Gesundheit - Check dein Spiel: Start,,,https://www.check-dein-spiel.de/,False
BMG,https://www.dhr2.pei.de,unavailable,unavailable,,,,,
BMG,https://www.diabetesnetz.info,200,200,Startseite - Diabetesnetz Deutschland,,,https://www.diabetesnetz.info/,False
BMG,https://www.die-infektastischen-sti.de,301,200,Die infektastischen STI - humorvolle Clips | Liebesleben,"»Die Infektastischen STI« erklären mit ihren humorvollen Clips, was sich hinter den einzelnen sexuell übertragbaren Infektionen verbirgt.",,https://www.liebesleben.de/fuer-alle/die-infektastischen-sti/,False
BMG,https://www.dotsys-online.de,200,200,Dotsys,,,,False
BMG,https://www.drugcom.de,200,200,Home - drugcom,drugcom.de ist ein Projekt der Bundeszentrale für gesundheitliche Aufklärung (BZgA). Das Internetportal informiert über legale und illegale Drogen und Suchtmittel.,,https://www.drugcom.de/,False
BMG,https://www.elternsein.info,200,200,elternsein.info  | NZFH elternsein,"Internetportal des NZFH für Schwangere und junge Eltern. Hier finden Familien Informationen zu Frühen Hilfen, Beratungsangeboten sowie Babyschreien.",,https://www.elternsein.info/,False
BMG,https://www.familienplanung.de,200,200,Startseite - familienplanung.de,"Das Internetportal des BIÖG liefert Ihnen zu den Themen Schwangerschaft, Geburt, Kinderwunsch und Verhütung unabhängige und wissenschaftlich fundierte Informationen.",,https://www.familienplanung.de/,False
BMG,https://www.frauengesundheitsportal.de,200,200,Frauengesundheitsportal.de - Startseite,Das Frauengesundheitsportal der BZgA bietet qualitätsgeprüfte Informationen und praktische Tipps rund um die Gesundheit von Frauen.,,https://www.frauengesundheitsportal.de/,False
BMG,https://www.fruehehilfen.de,200,200,fruehehilfen.de  | NZFH Frühe Hilfen,"Fachportal des NZFH. Akteure der Frühen Hilfen aus Bund, Ländern, Kommunen und Netzwerken erhalten Informationen aus Forschung und Praxis sowie Material für die Arbeit mit Familien.",,https://www.fruehehilfen.de/,False
BMG,https://www.gesund-aktiv-aelter-werden.de,200,200,Gesund aktiv älter werden: Startseite,"Das Onlineportal ""Gesund & aktiv älter werden"" bietet Informationen und Tipps für ein gesundes Älterwerden sowie Fachkenntnisse zur Gesundheits- und Bewegungsförderung.",,https://www.gesund-aktiv-aelter-werden.de/,False
BMG,https://www.gesundheitliche-chancengleichheit.de,200,200,gesundheitliche-chancengleicheit: Startseite,,,https://www.gesundheitliche-chancengleichheit.de/,False
BMG,https://www.gkv-buendnis.de,200,200,Startseite: GKV-Bündnis für Gesundheit,Das GKV-Bündnis für Gesundheit ist eine gemeinsame Initiative der gesetzlichen Krankenkassen zur Weiterentwicklung und Umsetzung von Gesundheitsförderung und Prävention in Lebenswelten.,,/homepage.html,False
BMG,https://www.gutdrauf.net,200,200,Willkommen bei GUT DRAUF: transfer e.V.,"Mit Ernährung, Bewegung und Entspannung einen gesunden Lebensstil von Kindern und Jugendlichen fördern. So geht's mit GUT DRAUF.",,https://www.gutdrauf.net/,False
BMG,https://www.hygiene-schuetzt.de,unavailable,unavailable,,,,,
BMG,https://www.impfen-info.de,200,200,Startseite: www.impfen-info.de,"Erfahren Sie hier mehr zu Übertragungswegen, Krankheitszeichen und Schutzmöglichkeiten!",,https://www.impfen-info.de/,False
BMG,https://www.infektionsschutz.de,200,200,Startseite: www.infektionsschutz.de,Aktuelle und fachlich geprüfte Informationen zum Schutz vor dem Coronavirus und vielen anderen Infektionskrankheiten. ,,https://www.infektionsschutz.de/,False
BMG,https://www.inforo.online,301,200,BZgA: inforo-online,,,https://www.bzga.de/was-wir-tun/inforo-online/,False
BMG,https://www.ins-netz-gehen.de,200,200,Gesunde Mediennutzung: Tipps für Jugendliche | Ins Netz gehen,"So bleiben die Online-Welt und das reale Leben im Gleichgewicht. Gesunde und sichere Mediennutzung –  ""Ins Netz gehen"" bietet die aktuelle Infos rund um Games, Social Media, Apps und Internet.",,https://www.ins-netz-gehen.de/,False
BMG,https://www.ins-netz-gehen.info,200,200,Gesunde Mediennutzung und Suchtprävention bei Jugendlichen | Für Multiplikatoren,"Suchen Sie Informationen zur Medienerziehung & Suchtprävention? Auf diesem Portal finden Eltern, Lehr- und Fachkräfte ein vielschichtiges Beratungsangebot.",,https://www.ins-netz-gehen.info/,False
BMG,https://www.iris-plattform.de,200,200,Rauchfrei & Alkoholfrei durch die Schwangerschaft | IRIS Plattform,"Du bist schwanger und willst mit Rauchen und Alkoholgenuss aufhören? Mit drei Online-Programmen bietet IRIS dir genau die Hilfe, die du dafür benötigst. Dabei begleiten wir dich durch alle Phasen: Vom ersten Schritt bis zum neuen Lebensgefühl.",,https://www.iris-plattform.de/,False
BMG,https://www.j1-info.de,200,200,J1-Untersuchung | j1-info.de,Hier findest du alles rund um den Gesundheits-Check für Jugendliche von 12 bis 14 Jahren.,"de-de, en-gb, fr-fr, tr-tr, uk-ua, ru-ru, ar-ae, ro-ro, pl-pl, es-es, bg-bg, x-default",https://www.j1-info.de/,False
BMG,https://www.jung-und-schwanger.de,200,200,jung-und-schwanger.de - schwanger-unter-20.de,Die Startseite bietet eine Orientierung zu allen Themen im Online-Angebot 'Schwanger unter 20',,https://www.jung-und-schwanger.de/,False
BMG,https://www.kenn-dein-limit.de,200,200,Alkohol? Kenn dein Limit: Alkohol bewusst genießen,Weniger oder keinen Alkohol zu trinken ist gut für die Gesundheit. Finden Sie bei „Alkohol? Kenn dein Limit.“ Informationen und Tipps für den bewussten Alkoholkonsum.,,https://www.kenn-dein-limit.de/,False
BMG,https://www.kenn-dein-limit.info,302,200,Alkohol? Kenn dein Limit: Alkohol bewusst genießen,Weniger oder keinen Alkohol zu trinken ist gut für die Gesundheit. Finden Sie bei „Alkohol? Kenn dein Limit.“ Informationen und Tipps für den bewussten Alkoholkonsum.,,https://www.kenn-dein-limit.de/,False
BMG,https://www.kindergesundheit-info.de,200,200,Startseite: kindergesundheit-info.de,Hier finden Eltern und Fachkräfte aktuelle und unabhängige Informationen rund um das Thema Gesundheit und Entwicklung von Kindern im Alter von 0 bis 6 Jahren.,,https://www.kindergesundheit-info.de/,False
BMG,https://www.kindersicherheit.bzga.de,302,200,Serviceangebot Kindersicherheit | Bundearbeitsgemeinschaft Mehr Sicherheit für Kinder e.V.,"Hier finden Sie Infomaterial zur Kinderunfallprävention, die virtuelle Riesenküche zur Ausleihe oder Referenten zur Unfallverhütung.",,https://www.kindersicherheit.de/service,False
BMG,https://www.kinderstarkmachen.de,200,200,Kinder stark machen: So stärken Sie Kinder für ein suchtfreies Leben: Startseite,"Auf der Webseite von Kinder stark machen finden Sie Tipps und Informationen, wie Sie Kinder stärken können.",,https://www.kinderstarkmachen.de/,False
BMG,https://www.klima-mensch-gesundheit.de,200,200,Gesundheitliche Folgen des Klimawandels | BZgA - Klima - Mensch - Gesundheit,Erfahren Sie alles über die gesundheitlichen Folgen des Klimawandels ► Kostenlose Unterrichtsmaterialien: ✓Videos ✓Poster ✓Flyer & mehr. Jetzt ansehen!,,https://www.klima-mensch-gesundheit.de/,False
BMG,https://www.knp-forschung.de,301,404,,,,,
BMG,https://www.liebesleben.de,200,200,"Infos zu sexueller Gesundheit, Vielfalt & Safer Sex | Liebesleben","LIEBESLEBEN informiert über sexuelle Gesundheit. Hier erfährst du alles, was du über Safer Sex, Vielfalt und Gesundheit wissen solltest.","en-gb, tr-tr, ru-ru, ar-ar, uk-uk",https://www.liebesleben.de/,False
BMG,https://www.longcovid-info.de,301,200,BMG-Initiative Long COVID,"Offizielle Internetseite zu Long COVID des Bundesgesundheitsministeriums (BMG). Hier finden Sie verlässliche Informationen, wissenschaftliche Erkenntnisse und Hilfsangebote.",,,False
BMG,https://www.loveline.de,200,200, Loveline - Loveline.de,"Die Seite nur für Jugendliche - hier bei Loveline findest du alles, was du zu Liebe, Freundschaft, Gesundheit, Aussehen, Sex und Verhütung wissen musst!",,https://www.loveline.de/,False
BMG,https://www.maennergesundheitsportal.de,200,200,Männergesundheitsportal – Fachlich geprüfte Gesundheitsinformationen für Männer,"Das Männergesundheitsportal des BIÖG bietet Männern ab 35 Jahren aktuelle und seriöse Informationen zu Themen wie Fitness, Ernährung, psychische Gesundheit, Gesunder Schlaf, Medikamente und Krebs.",,https://www.maennergesundheitsportal.de/,False
BMG,https://www.masernschutz.de,200,200,Startseite: www.masernschutz.de,,,https://www.masernschutz.de/,False
BMG,https://www.multiplikatoren-trau-dich.de,unavailable,unavailable,,,,,
BMG,https://www.nebenwirkungen.bund.de,302,200,Nebenwirkungen melden  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://nebenwirkungen.bund.de/nw/DE/home/home_node.html,True
BMG,https://www.null-alkohol-voll-power.de,200,200,Null Alkohol – Voll Power - Infoseite für junge Menschen,"Welche Gefahren bringt Alkohol? Macht er dumm? Was sind Entzugserscheinungen? Antworten und News, Grafiken, Rätsel und alkoholfreie Cocktailrezepte gibt‘s hier.
",,/?fbclid=PAZXh0bgNhZW0BMABhZGlkAasXGl5Hd34Bp_wWfalGmGBimZP4oMoQAxOXITln4RydAHIn2z8ZXZX6Ho3DguJ4oM7AHsiv_aem_xP_HmfUDqzdigUgPNaj5eg&mtm_campaign=navp_2023&mtm_content=instagram&mtm_kwd=allgemein&mtm_mediumcpc=&mtm_source=social&utm_campaign=120214336077150606&utm_content=120214336077200606&utm_id=120214336077150606&utm_medium=paid&utm_source=ig&utm_term=120214336077160606&cHash=289fef1ae57ea48e26cfca4252ad521e,False
BMG,https://www.organpaten.de,200,200,,,,,False
BMG,https://www.organspende-info.de,200,200, BIÖG – Informationen zur Organ- und Gewebespende - BIÖG Organspende,"Aktuelle Informationen zur Organspende und Gewebespende,
Organentnahme und Transplantation. Bestellen Sie hier einen Organspendeausweis.",,https://www.organspende-info.de/,False
BMG,https://www.pei.de,302,200,Startseite  -  Paul-Ehrlich-Institut,Startseite,,https://www.pei.de/DE/home/home-node.html,True
BMG,https://www.pharmnet-bund.de/PharmNet/DE/Oeffentlichkeit/Arzneimittel-Informationssystem/_node.html,200,200,PharmNet.Bund  -  Arzneimittel-Informationssystem,,,https://www.pharmnet-bund.de/PharmNet/DE/Oeffentlichkeit/Arzneimittel-Informationssystem/_node.html,True
BMG,https://www.pharmnet-bund.de/PharmNet/DE/Oeffentlichkeit/Klinische-Pruefungen/_node.html,200,200,PharmNet.Bund  -  Klinische Prüfungen,,,https://www.pharmnet-bund.de/PharmNet/DE/Oeffentlichkeit/Klinische-Pruefungen/_node.html,True
BMG,https://www.pharmnet-bund.de/PharmNet/DE/Unternehmen/Chargenfreigabe/_node.html,200,200,PharmNet.Bund  -  Chargenfreigabe,,,https://www.pharmnet-bund.de/PharmNet/DE/Unternehmen/Chargenfreigabe/_node.html,True
BMG,https://www.pharmnet-bund.de/PharmNet/DE/Unternehmen/Stufenplanbauftragter/_node.html,200,200,PharmNet.Bund  -  Stufenplanbeauftragter,,,https://www.pharmnet-bund.de/PharmNet/DE/Unternehmen/Stufenplanbauftragter/_node.html,True
BMG,https://www.quit-the-shit.net,302,200,Quit the Shit: Quit the Shit,,,https://www.quit-the-shit.net/qts/,False
BMG,https://www.rarha-good-practice.eu,unavailable,unavailable,,,,,
BMG,https://www.rauch-frei.info,301,200,Startseite : rauchfrei-info.de,,,https://www.rauchfrei-info.de/,False
BMG,https://www.sexualaufklaerung.de,200,200, sexualaufklaerung.de - sexualaufklaerung.de,"Das Portal Sexualaufklärung, Verhütung und Familienplanung bietet Informationen für unterschiedliche Zielgruppen zu den benannten Themenfeldern. Unterschiedliche Medien und Publikationen stehen zum Download bereit und sind in vielen Fällen auch in gedruckter Form bestellbar. Darüber hinaus sind Studien und Forschungsprojekte, auf deren Grundlage Maßnahmen und Angebote im Themenfeld entwickelt werden, ausführlich beschrieben.",,https://www.sexualaufklaerung.de/,False
BMG,https://www.spielen-mit-verantwortung.de,301,200,Bundesinstitut für Öffentliche Gesundheit - Check dein Spiel: Start,,,https://www.check-dein-spiel.de/,False
BMG,https://www.sucht-und-drogen-hotline.de,200,200,Sucht & Drogen Hotline,"Sucht & Drogen Hotline: 01806 - 313031. Anonym, bundesweit, täglich von 8 - 24 Uhr. Kostenpflichtig, 0,20 EUR / Anruf aus dem Festnetz und Mobilfunknetz; unterstützt vin NEXT ID.",,,False
BMG,https://www.trau-dich.de,200,200,Home  - Trau Dich!,,,https://www.trau-dich.de/,False
BMG,https://www.uebergewicht-vorbeugen.de,200,200,Übergewicht vorbeugen - BIÖG: Übergewicht vorbeugen,"Übergewicht betrifft viele Kinder und Jugendliche. Die Ursachen dafür sind unterschiedlich.
Hier erfahren Sie, wie Sie Übergewicht vorbeugen können.",,https://www.uebergewicht-vorbeugen.de/,False
BMG,https://www.vortiv.de,200,200,BIÖG - vortiv.de,Hier finden Sie bundesweite Angebote sowie Good-Practice-Ansätze des Bundesinstituts für Öffentliche Gesundheit (BIÖG) zur kommunalen Alkoholprävention.,,https://www.vortiv.de/,False
BMG,https://www.welt-aids-tag.de,200,200,Welt-Aids-Tag am 01.12. | Leben mit HIV | Welt-AIDS-Tag,Im Jahr 1988 wurde der Welt-Aids-Tag ins Leben gerufen. Seitdem findet er jährlich am 1. Dezember statt und bekräftigt die Rechte HIV-positiver Menschen.,,https://www.welt-aids-tag.de/,False
BMG,https://www.wiederbelebung.de,200,200,wiederbelebung.de - Eine Website des Nationalen Aktionsbündnisses für Wiederbelebung (NAWIB)  | Wiederbelebung,"Mit dieser Website trägt das Nationale Aktionsbündnis Wiederbelebung (NAWIB), unterstützt von der BZgA und dem Bundesgesundheitsministerium, dazu bei, dass alle Bürgerinnen und Bürger die notwendigen Maßnahmen zur Wiederbelebung Prüfen! Rufen! Drücken! kennen und sie im Ernstfall ohne zu zögern anwenden.","de-de, en-us, fr-fr, es-es, ru-ru, tr-tr, ar-sa, uk-ua, x-default",https://www.wiederbelebung.de/,False
BMG,https://www.zanzu.de,200,200,Wahl der Sprache | Zanzu,,"de-de, en-gb, fr-fr, ru-ru, tr-tr, ar-ar, fa, bg-bg, pl-pl, sq-sq, ro-ro, es-es, nl-nl, uk-ua",https://www.zanzu.de/,False
BMG,https://incontrol-handbook.org,301,200,In Control - In Control,"One step ahead.
Well informed and prepared for rapid deployment in health emergencies.","en-gb, en-us, x-default",https://www.incontrol-handbook.org/,False
BMG,https://influenza.rki.de,200,200,"
	RKI (Arbeitsgemeinschaft Influenza)
","Arbeitsgemeinschaft Influenza (AGI) am Robert Koch-Institut. Von der 40. bis zur 20. Kalenderwoche, also während der Wintersaison, finden Sie hier aktuelle und fundierte Informationen zur Aktivität der Influenza.",,,False
BMG,https://inhecov-project.de,200,200,Herzlich Willkommen auf den Webseiten der Forschungsgruppe INHECOV,Forschungsgruppe INHECOV,,,False
BMG,https://iris-institute.de,unavailable,unavailable,,,,,
BMG,https://iris-institute.org,unavailable,unavailable,,,,,
